FACILITY,PRODUCT,PRODUCT_DESCRIPTION,PRODGROUP1,PRODGROUP2,PRODGROUP3,LEN
A48,H64AKLLV A R BF Q0FXB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLLV A R BF Q0FYB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLLV A R BF Q0K4B,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLMV A R 6N Q0FYB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLMV A R BF Q0FWB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLQV A R 6N Q0FWB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLQV A R 6N Q0K4B,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLSV A R BF Q0FXB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLSV A R BF Q0K4B,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AGLBV D C 6T RKSLB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLFV D C 6T RKQXB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLFV D C 6T RKSDB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLFV D C 6T RKSHB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLKV D C 6T RKSCB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLKV D C 6T RKSKB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLQV D C 6T RKSKB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68ABLAV C R 4T RLFUB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV C R 4N RLFVB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV C R 4N RLFVB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLQV C R 4N RLFNB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 4T RLFUB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV C R 4T RLFRB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 6T RLFPB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLQV C R 4N RLFTB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLQV C R 4T RLFNB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 6T RLFWB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV C R 6T RLFPB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,JD8RXLPV A G DF RMJRB,CMLS62_Rebranding_FF_CAMt_HDMx,HDMX,8PCOMETLAKED,CMLS62,21
A48,X74CAB4V   B 4T Q2WBB,MTL H682 B0 Stepping,HDMX,8PMETEORLKMB,MTLP682,21
A48,H64APNAV B J 4N Q2GYB,RPLPX682_J2_QS,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,X74AAA5V   B 4N Q38BB,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,X74AAA5V   B 6N Q38BB,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,X74AAA5V   B 4N Q389B,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,X74AAA4V   B 6N Q378B,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,H68ADNSV B L 4N RLCYB,ADLP682 L2 DF CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNMV B L 4N RLCYB,ADLP682 L2 DF CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,P54ADTAV A B 5N Q1EMB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,H68ABLJV D R 4N RLFRB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV D R 4N RLFYB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV D R 4N RLFNB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV D R 4N RLFVB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV D R 4N RLFVB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,P54ADTMV A B 4N Q1EMB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 5N Q1ERB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 5N Q1EMB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 5N Q1EUB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 5N Q1EWB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTMV A B 5N Q1EVB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTMV A B 5N Q1EXB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV   B 4N Q1HNB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV   B 5N Q1HMB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV   B 5N Q1HMB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTMV A B 4N Q1ENB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 5N Q1EXB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 5N Q1EGB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 5N Q1ELB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 4N Q1ETB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 4N Q1EUB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 4N Q1EWB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 4N Q1EGB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 4N Q1EJB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 5N Q1EVB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 5N Q1EWB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 5N Q1ENB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 5N Q1EPB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A B 5N Q1ESB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,Y88AAJPV C B DS RV579,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJRV C B FV RWPC9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B FV RVEY9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B FV RV569,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B DS RV5R9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B DS RV5D9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y84AADNV C B NC Q6STB,RSD_B3_XCC_ENG,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADMV C B BV RVS39,RSDXCC_B3_MV_,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AAJRV C B FV RV549,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJRV C B DS RVEZ9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJRV C B DS RWPA9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJRV C B DS RV5R9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJRV C B DS RV5E9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS Q7QX9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y84AADLV C B NC Q6SZB,RSD_B3_XCC_ENG,HDMX,8PGRANITESV,RSLXCP,21
A48,Y84AADGV C B NC Q6SZB,RSD_B3_XCC_ENG,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADLV C B BV RVS29,RSDXCC_B3_MV_,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADGV C B BV RVRX9,RSDXCC_B3_MV_,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADGV C B BV RVS39,RSDXCC_B3_MV_,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AAJGV C B DS RV579,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y84AAGAV A L BF Q7RVB,RSL_LCC_L1_AAG_QS,HDMX,8PGRANITESV,RSLLCP,21
A48,Y88AADMV C B DF RVS3B,RSD_B3_XCC_HVM,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADLV C B DF RVS2B,RSD_B3_XCC_HVM,HDMX,8PGRANITESV,RSLXCP,21
A48,Y88AADGV C B DF RVRWB,RSD_B3_XCC_HVM,HDMX,8PGRANITESV,RSLXCP,21
A48,434PXJ5V   A 5N Q9CAB,PTLU404_A0_ES2,HDMX,8PPANTHERLM,PTLU404,21
A48,434PXJ2V   A 5N Q9CAB,PTLU404_A0_ES2,HDMX,8PPANTHERLM,PTLU404,21
A48,434PXJ4V   A 4N Q9C7B,PTLU404_A0_ES2,HDMX,8PPANTHERLM,PTLU404,21
A48,Y88AAJRV C B DS RV559,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B FV RVEY9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B FV RV5E9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B FV RV539,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RWPA9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV5F9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV5G9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV5J9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV569,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV579,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV599,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV5C9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJQV C B DS RV5D9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B FV RVEY9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B FV RV5R9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B FV RV579,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS RWPC9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS RVEZ9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS RWPA9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS RV5E9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,744AATAV A L BF QAVFB,GMM ES2 Setup,HDMX,8PGRANITESV,GMM,21
A48,434PXJ2V A A 5T Q9L5B,PTLU404_A1_QS,HDMX,8PPANTHERLM,PTLU404,21
A48,434PXJ5V A A 4T Q9L6B,PTLU404_A1_QS,HDMX,8PPANTHERLM,PTLU404,21
A48,434PXJ4V A A 4T Q9L6B,PTLU404_A1_QS,HDMX,8PPANTHERLM,PTLU404,21
A48,534NLAFV   C 4T QAD9B,NVP_C0_QS_MPLP_W27BM,HDMX,NOVALAKEPCHS,NVP,21
A48,434PXJ4V A A 4N Q9JUB,PTLU404_A1_Test_Fin,HDMX,8PPANTHERLM,PTLU404,21
A48,L88FXKMV   R FE RG18B,CFLS82_R0_FXK_HDMx_28H,HDMX,8PCOFFEELKD,CFH,21
A48,M88MXRAV E E AE     B,SPRXCC_E5_S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,W78LXNAV D J 4T RPFSB,W44_24 RPL PS6 HVM J4 stepping,HDMX,8PRAPTORLKMB,RPLPS6,21
A48,W78LXNSV D J 4T RPFQB,W44_24 RPL PS6 HVM J4 stepping,HDMX,8PRAPTORLKMB,RPLPS6,21
A48,W78LXNKV D J 4T RPFTB,W44_24 RPL PS6 HVM J4 stepping,HDMX,8PRAPTORLKMB,RPLPS6,21
A48,W78LXNKV D J 4T RPFSB,W44_24 RPL PS6 HVM J4 stepping,HDMX,8PRAPTORLKMB,RPLPS6,21
A48,W78LXNGV D J 4T RPFRB,W44_24 RPL PS6 HVM J4 stepping,HDMX,8PRAPTORLKMB,RPLPS6,21
A48,W78JXLSV B Q 4N RPEKB,RPL PS2 HVM Q2 stepping,HDMX,8PRAPTORLKMB,RPLPS2,21
A48,H68BHLBV B Q 4N RMNJB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLJV B Q 4N RMRQB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLSV B Q 4N RPMHB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLSV B Q 4N RMRPB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLQV B Q 4N RPMKB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLQV B Q 4N RMNHB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLMV B Q 4N RMNFB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLJV B Q 4N RMRSB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLFV B Q 4N RMRTB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLFV B Q 4N RMRSB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLFV B Q 4N RMRRB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLFV B Q 4N RMRQB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BHLBV B Q 4N RPMKB,RPLP282IOTG_Q2_BHL_CSE,HDMX,8PRAPTORLKD,RPLP282IOTG,21
A48,H68BGNXV D J DF RMRKB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68BGNXV D J DF RMRGB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68BGNXV D J DF RMJHB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68BGNGV D J DF RMRMB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68BGNGV D J DF RMRJB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68BGNDV D J DF RMRHB,RPLP682IOTG_HVM_J4_BGN,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNXV D J 4T RMJKB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNXV D J 4T RMJHB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNGV D J 4T RMJLB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNGV D J 4T RMJJB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNFV D J 4T RMJPB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,H68ATNDV D J 4T RMJNB,RPLP682IOTG_HVM_J4_ATN_CH,HDMX,8PRAPTORLKMB,RPLP682IOTG,21
A48,W78JXLJV B Q 4N RPKGB,RPL PS2 HVM Q2 stepping,HDMX,8PRAPTORLKMB,RPLPS2,21
A48,W78JXLHV B Q 4N RPEJB,RPL PS2 HVM Q2 stepping,HDMX,8PRAPTORLKMB,RPLPS2,21
A48,W78JXLBV B Q 4N RPEJB,RPL PS2 HVM Q2 stepping,HDMX,8PRAPTORLKMB,RPLPS2,21
A48,W78JXLSV B Q 4N RPKGB,RPL PS2 HVM Q2 stepping,HDMX,8PRAPTORLKMB,RPLPS2,21
A15,M84LXQBV A S NC Q1GSW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQBV A S NB Q1GRW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV A S NB Q1GVW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV A S NA Q1GTW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,P54AHVAV   A NC Q1KLW,SPR EEC ES2 FF,HDMX,8PSAPPHIS,SPREEC,21
A15,M84LXQBV A S NC Q1GYW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV A S NC Q1GXW,SPR MCC VIS S1 KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S ND Q1VKW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S ND Q1VNW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NA Q1VKW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQBV B S ND Q1VWW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84ADQBV B S NA Q1W1W,SPR MCC Montage EVQS KM5 KM2,HDMX,8PSAPPHIS,SPRMJT,21
A15,M84ADQAV B S NA Q1W3W,SPR MCC Montage EVQS KM5 KM2,HDMX,8PSAPPHIS,SPRMJT,21
A15,M84ADQBV B S NA Q1W5W,SPR MCC Montage EVQS KM5 KM2,HDMX,8PSAPPHIS,SPRMJT,21
A15,M84ADQAV B S NA Q1W4W,SPR MCC Montage EVQS KM5 KM2,HDMX,8PSAPPHIS,SPRMJT,21
A15,Y88AAAJV A L MG RVU4W,GNR LCC Marram Grass,HDMX,8PGRANITESV,GNRLCP,21
A15,Y88AAHFV C B NM RPKZW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHRV C B NM RPLKW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHRV C B NM RPLFW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHQV C B NM RPM6W,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHQV C B NM RPLKW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHQV C B NM RPKXW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHPV C B NM RVUMW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHPV C B NM RPKXW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,Y88AAHFV C B NM RPLMW,GNRUCC_B3_AAH_HVM_CHIP_FINISH ONLY,HDMX,8PGRANITESV,GNRUCC,21
A15,M88APSSV A A NB RN4TW,EMRXCC_KM5_NewCore_NonMontage,HDMX,8PEMERALDS,EMRXCP,21
A15,M88APSSV A A NB RN4KW,EMRXCC_KM5_NewCore_NonMontage,HDMX,8PEMERALDS,EMRXCP,21
A15,M88APSFV A A NB RN58W,EMRXCC_KM5_NewCore_NonMontage,HDMX,8PEMERALDS,EMRXCP,21
A15,M88APSFV A A NB RN51W,EMRXCC_KM5_NewCore_Montage,HDMX,8PEMERALDS,EMRXCP,21
A15,M84LXQAV B S ND Q1WCW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQBV B S NA Q1WCW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NB Q1WCW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S ND Q1XEW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NC Q1XCW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NC Q1WMW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQBV B S NB Q1XEW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NB Q1ZBW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NB Q1XBW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQAV B S NA Q1XEW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84LXQBV B S NC Q1XCW,SPR MCC EVQS KM5 KM2 PPV NSB,HDMX,8PSAPPHIS,SPRMCP,21
A15,M84MXRPV D E 1A Q20BW,SPRXCS_E4_SS_ADPM_KM1_MFG,HDMX,8PSAPPHIS,SPRXCS,21
A15,M84MXRFV D E NA Q20BW,SPRXCS_E4_SS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCS,21
A15,M84MXRFV D E 1A Q20BW,SPRXCS_E4_SS_ADPM_KM1_MFG,HDMX,8PSAPPHIS,SPRXCS,21
A15,M84KXRAV D E NA Q20B1,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRAV D E 1B Q20B1,SPRXCC_E4_QS_PPVS_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRSV D E 1B Q20B1,SPRXCC_E4_QS_PPVS_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXREV D E NB Q20BW,SPRXCC_E4_QS_PPVS_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,P54AHVAV   A NB Q1ZYW,SPR EEC ES2 FF,HDMX,8PSAPPHIS,SPREEC,21
A15,P54AHVAV   A NA Q1ZYW,SPR EEC ES2 FF,HDMX,8PSAPPHIS,SPREEC,21
A15,M84KXREV D E 1A Q20B1,SPRXCC_E4_QS_ADPM_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRAV D E NA Q20F1,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXREV D E NA Q20BW,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXREV D E 1B Q20F1,SPRXCC_E4_QS_PPVS_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRSV D E 1A Q20HW,SPRXCC_E4_QS_ADPM_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRSV D E 1B Q20HW,SPRXCC_E4_QS_PPVS_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRAV D E NA Q20H1,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXREV D E 1B Q20H1,SPRXCC_E4_QS_PPVS_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRSV D E NA Q20HW,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84KXRFV D E NA Q20KW,SPRXCC_E4_QS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCP,21
A15,M84MXRSV D E NA Q20PW,SPRXCS_E4_SS_ADPM_KM5_MFG,HDMX,8PSAPPHIS,SPRXCS,21
A15,M84KXRDV D E 1A Q20K1,SPRXCC_E4_QS_ADPM_KM1_MFG,HDMX,8PSAPPHIS,SPRXCP,21
